timestamp,value
2023-12-02T00:00:04Z,91.1
2023-12-02T00:01:04Z,87.3
2023-12-02T00:02:04Z,87.8
2023-12-02T00:03:04Z,86.1
2023-12-02T00:04:04Z,86.8
2023-12-02T00:05:04Z,87.2
2023-12-02T00:06:04Z,87.6
2023-12-02T00:07:04Z,83.0
2023-12-02T00:08:04Z,83.5
2023-12-02T00:09:04Z,85.1
2023-12-02T00:10:04Z,50.0
2023-12-02T00:11:04Z,84.7
2023-12-02T00:12:04Z,86.7
2023-12-02T00:13:04Z,88.3
2023-12-02T00:14:04Z,50.0
2023-12-02T00:15:04Z,93.1
2023-12-02T00:16:04Z,50.0
2023-12-02T00:17:04Z,93.9
2023-12-02T00:18:04Z,94.6
2023-12-02T00:19:04Z,92.6
2023-12-02T00:20:04Z,89.4
2023-12-02T00:21:04Z,87.1
2023-12-02T00:22:04Z,86.1
2023-12-02T00:23:04Z,84.8
2023-12-02T00:24:04Z,84.6
2023-12-02T00:25:04Z,84.1
2023-12-02T00:26:04Z,83.6
2023-12-02T00:27:04Z,83.6
2023-12-02T00:28:04Z,82.7
2023-12-02T00:29:04Z,82.5
2023-12-02T00:30:04Z,50.0
2023-12-02T00:31:04Z,83.3
2023-12-02T00:32:04Z,86.3
2023-12-02T00:33:04Z,88.2
2023-12-02T00:34:04Z,89.2
2023-12-02T00:35:04Z,50.0
2023-12-02T00:36:04Z,87.3
2023-12-02T00:37:04Z,84.9
2023-12-02T00:38:04Z,84.6
2023-12-02T00:39:04Z,84.9
2023-12-02T00:40:04Z,84.8
2023-12-02T00:41:04Z,50.0
2023-12-02T00:42:04Z,85.0
2023-12-02T00:43:04Z,85.7
2023-12-02T00:44:04Z,84.0
2023-12-02T00:45:04Z,87.2
2023-12-02T00:46:04Z,87.8
2023-12-02T00:47:04Z,87.4
2023-12-02T00:48:04Z,50.0
2023-12-02T00:49:04Z,89.2
2023-12-02T00:50:04Z,91.2
2023-12-02T00:51:04Z,92.7
2023-12-02T00:52:04Z,93.5
2023-12-02T00:53:04Z,94.5
2023-12-02T00:54:04Z,95.5
2023-12-02T00:55:04Z,96.5
2023-12-02T00:56:04Z,97.1
2023-12-02T00:57:04Z,97.4
2023-12-02T00:58:04Z,97.7
2023-12-02T00:59:04Z,97.2
2023-12-02T01:00:04Z,97.2
2023-12-02T01:01:04Z,96.8
2023-12-02T01:02:04Z,50.0
2023-12-02T01:03:04Z,95.7
2023-12-02T01:04:04Z,94.5
2023-12-02T01:05:04Z,93.9
2023-12-02T01:06:04Z,93.5
2023-12-02T01:07:04Z,93.8
2023-12-02T01:08:04Z,94.0
2023-12-02T01:09:04Z,93.8
2023-12-02T01:10:04Z,93.7
2023-12-02T01:11:04Z,93.3
2023-12-02T01:12:04Z,93.0
2023-12-02T01:13:04Z,92.6
2023-12-02T01:14:04Z,50.0
2023-12-02T01:15:04Z,90.6
2023-12-02T01:16:04Z,80.8
2023-12-02T01:17:04Z,77.3
2023-12-02T01:18:04Z,79.8
2023-12-02T01:19:04Z,78.6
2023-12-02T01:20:04Z,77.7
2023-12-02T01:21:04Z,50.0
2023-12-02T01:22:04Z,78.1
2023-12-02T01:23:04Z,50.0
2023-12-02T01:24:04Z,50.0
2023-12-02T01:25:04Z,80.5
2023-12-02T01:26:04Z,50.0
2023-12-02T01:27:04Z,83.5
2023-12-02T01:28:04Z,85.6
2023-12-02T01:29:04Z,88.3
2023-12-02T01:30:04Z,50.0
2023-12-02T01:31:04Z,87.1
2023-12-02T01:32:04Z,81.2
2023-12-02T01:33:04Z,78.2
2023-12-02T01:34:04Z,78.5
2023-12-02T01:35:04Z,77.2
2023-12-02T01:36:04Z,50.0
2023-12-02T01:37:04Z,77.4
2023-12-02T01:38:04Z,78.4
2023-12-02T01:39:04Z,78.9
2023-12-02T01:40:04Z,79.3
2023-12-02T01:41:04Z,79.1
2023-12-02T01:42:04Z,79.4
2023-12-02T01:43:04Z,79.5
2023-12-02T01:44:04Z,50.0
2023-12-02T01:45:04Z,81.8
2023-12-02T01:46:04Z,50.0
2023-12-02T01:47:04Z,83.7
2023-12-02T01:48:04Z,87.3
2023-12-02T01:49:04Z,90.3
2023-12-02T01:50:04Z,92.6
2023-12-02T01:51:04Z,94.1
2023-12-02T01:52:04Z,50.0
2023-12-02T01:53:04Z,95.2
2023-12-02T01:54:04Z,50.0
2023-12-02T01:55:04Z,50.0
2023-12-02T01:56:04Z,96.6
2023-12-02T01:57:04Z,50.0
2023-12-02T01:58:04Z,94.9
2023-12-02T01:59:04Z,94.0
2023-12-02T02:00:04Z,93.5
2023-12-02T02:01:04Z,93.2
2023-12-02T02:02:04Z,93.0
2023-12-02T02:03:04Z,92.7
2023-12-02T02:04:04Z,92.5
2023-12-02T02:05:04Z,92.6
2023-12-02T02:06:04Z,92.6
2023-12-02T02:07:04Z,92.4
2023-12-02T02:08:04Z,92.5
2023-12-02T02:09:04Z,92.3
2023-12-02T02:10:04Z,92.4
2023-12-02T02:11:04Z,92.6
2023-12-02T02:12:04Z,50.0
2023-12-02T02:13:04Z,93.2
2023-12-02T02:14:04Z,94.9
2023-12-02T02:15:04Z,96.0
2023-12-02T02:16:04Z,96.6
2023-12-02T02:17:04Z,50.0
2023-12-02T02:18:04Z,95.9
2023-12-02T02:19:04Z,95.0
2023-12-02T02:20:04Z,95.6
2023-12-02T02:21:04Z,94.6
2023-12-02T02:22:04Z,94.1
2023-12-02T02:23:04Z,93.8
