timestamp,value
2023-12-18T00:00:33Z,97.8
2023-12-18T00:01:33Z,50.0
2023-12-18T00:02:33Z,97.7
2023-12-18T00:03:33Z,96.8
2023-12-18T00:04:33Z,96.6
2023-12-18T00:05:33Z,95.7
2023-12-18T00:06:33Z,95.2
2023-12-18T00:07:33Z,93.1
2023-12-18T00:08:33Z,91.5
2023-12-18T00:09:33Z,89.7
2023-12-18T00:10:33Z,50.0
2023-12-18T00:11:33Z,89.4
2023-12-18T00:12:33Z,93.6
2023-12-18T00:13:33Z,96.7
2023-12-18T00:14:33Z,98.3
2023-12-18T00:15:33Z,99.0
2023-12-18T00:16:33Z,99.0
2023-12-18T00:17:33Z,98.8
2023-12-18T00:18:33Z,98.8
2023-12-18T00:19:33Z,98.7
2023-12-18T00:20:33Z,98.8
2023-12-18T00:21:33Z,98.7
2023-12-18T00:22:33Z,98.6
2023-12-18T00:23:33Z,98.5
2023-12-18T00:24:33Z,50.0
2023-12-18T00:25:33Z,97.5
2023-12-18T00:26:33Z,91.3
2023-12-18T00:27:33Z,86.1
2023-12-18T00:28:33Z,84.4
2023-12-18T00:29:33Z,83.8
2023-12-18T00:30:33Z,83.7
2023-12-18T00:31:33Z,77.8
2023-12-18T00:32:33Z,78.0
2023-12-18T00:33:33Z,80.1
2023-12-18T00:34:33Z,84.6
2023-12-18T00:35:33Z,83.8
2023-12-18T00:36:33Z,89.1
2023-12-18T00:37:33Z,50.0
2023-12-18T00:38:33Z,92.9
2023-12-18T00:39:33Z,95.1
2023-12-18T00:40:33Z,96.4
2023-12-18T00:41:33Z,97.0
2023-12-18T00:42:33Z,97.6
2023-12-18T00:43:33Z,97.7
2023-12-18T00:44:33Z,98.0
2023-12-18T00:45:33Z,98.1
2023-12-18T00:46:33Z,98.1
2023-12-18T00:47:33Z,50.0
2023-12-18T00:48:33Z,98.2
2023-12-18T00:49:33Z,98.0
2023-12-18T00:50:33Z,97.8
2023-12-18T00:51:33Z,96.9
2023-12-18T00:52:33Z,94.8
2023-12-18T00:53:33Z,93.2
2023-12-18T00:54:33Z,91.8
2023-12-18T00:55:33Z,91.1
2023-12-18T00:56:33Z,90.1
2023-12-18T00:57:33Z,91.5
2023-12-18T00:58:33Z,93.8
2023-12-18T00:59:33Z,95.7
2023-12-18T01:00:33Z,96.6
2023-12-18T01:01:33Z,96.4
2023-12-18T01:02:33Z,97.2
2023-12-18T01:03:33Z,97.8
2023-12-18T01:04:33Z,97.7
2023-12-18T01:05:33Z,98.1
2023-12-18T01:06:33Z,98.4
2023-12-18T01:07:33Z,98.5
2023-12-18T01:08:33Z,98.4
2023-12-18T01:09:33Z,98.5
2023-12-18T01:10:33Z,98.5
2023-12-18T01:11:33Z,98.6
2023-12-18T01:12:33Z,50.0
2023-12-18T01:13:33Z,98.5
2023-12-18T01:14:33Z,50.0
2023-12-18T01:15:33Z,98.3
2023-12-18T01:16:33Z,98.0
2023-12-18T01:17:33Z,98.0
2023-12-18T01:18:33Z,98.3
2023-12-18T01:19:33Z,98.2
2023-12-18T01:20:33Z,98.3
2023-12-18T01:21:33Z,98.5
2023-12-18T01:22:33Z,98.4
2023-12-18T01:23:33Z,98.6
2023-12-18T01:24:33Z,98.7
2023-12-18T01:25:33Z,99.0
2023-12-18T01:26:33Z,50.0
2023-12-18T01:27:33Z,97.5
2023-12-18T01:28:33Z,92.3
2023-12-18T01:29:33Z,88.6
2023-12-18T01:30:33Z,50.0
2023-12-18T01:31:33Z,89.6
2023-12-18T01:32:33Z,93.0
2023-12-18T01:33:33Z,96.1
2023-12-18T01:34:33Z,97.2
2023-12-18T01:35:33Z,97.8
2023-12-18T01:36:33Z,98.2
2023-12-18T01:37:33Z,98.6
2023-12-18T01:38:33Z,98.4
2023-12-18T01:39:33Z,98.3
2023-12-18T01:40:33Z,98.0
2023-12-18T01:41:33Z,98.5
2023-12-18T01:42:33Z,98.4
2023-12-18T01:43:33Z,98.4
2023-12-18T01:44:33Z,98.5
2023-12-18T01:45:33Z,98.7
2023-12-18T01:46:33Z,98.9
2023-12-18T01:47:33Z,99.0
2023-12-18T01:48:33Z,99.0
2023-12-18T01:49:33Z,99.0
2023-12-18T01:50:33Z,99.1
2023-12-18T01:51:33Z,98.9
2023-12-18T01:52:33Z,98.9
2023-12-18T01:53:33Z,98.7
2023-12-18T01:54:33Z,98.7
2023-12-18T01:55:33Z,98.8
2023-12-18T01:56:33Z,98.8
2023-12-18T01:57:33Z,98.9
2023-12-18T01:58:33Z,50.0
2023-12-18T01:59:33Z,98.9
2023-12-18T02:00:33Z,99.0
2023-12-18T02:01:33Z,99.0
2023-12-18T02:02:33Z,99.1
2023-12-18T02:03:33Z,99.1
2023-12-18T02:04:33Z,99.0
2023-12-18T02:05:33Z,99.0
2023-12-18T02:06:33Z,99.0
2023-12-18T02:07:33Z,99.0
2023-12-18T02:08:33Z,99.0
2023-12-18T02:09:33Z,98.9
2023-12-18T02:10:33Z,50.0
2023-12-18T02:11:33Z,98.9
2023-12-18T02:12:33Z,98.8
2023-12-18T02:13:33Z,50.0
2023-12-18T02:14:33Z,98.7
2023-12-18T02:15:33Z,50.0
2023-12-18T02:16:33Z,98.3
2023-12-18T02:17:33Z,97.9
2023-12-18T02:18:33Z,97.8
2023-12-18T02:19:33Z,97.7
2023-12-18T02:20:33Z,97.6
2023-12-18T02:21:33Z,97.7
2023-12-18T02:22:33Z,97.8
2023-12-18T02:23:33Z,97.9
2023-12-18T02:24:33Z,98.0
2023-12-18T02:25:33Z,98.1
2023-12-18T02:26:33Z,98.1
2023-12-18T02:27:33Z,98.2
2023-12-18T02:28:33Z,50.0
2023-12-18T02:29:33Z,98.4
2023-12-18T02:30:33Z,98.1
2023-12-18T02:31:33Z,97.7
